participantID,taskID,Condition,Accuracy,Time,Order,Confidence,Difficulty,Answer
5d34f1a7f7b9c100155ae5b5,S-task12,nodeLink,0,3.95,8,6,1,580
5d34f1a7f7b9c100155ae5b5,S-task16,nodeLink,1,6.183333333333334,15,2,6,Nodes like Mara and Jack don't seem to have as many interactions as I'd expect despite each having +800 followers.  I would have thought they be more connected in the representation of the network.
5d34f1a7f7b9c100155ae5b5,S-task15,nodeLink,1,1.65,5,6,2,
5d34f1a7f7b9c100155ae5b5,S-task03,nodeLink,0,3.0166666666666666,6,3,7,
5d34f1a7f7b9c100155ae5b5,S-task11,nodeLink,1,0.7,12,7,1,
5d34f1a7f7b9c100155ae5b5,S-task06,nodeLink,1,0.6166666666666667,14,7,1,
5d34f1a7f7b9c100155ae5b5,S-task10,nodeLink,1,1.6166666666666667,3,7,1,
5d364d763b2ced001947f6e7,S-task11,adjMatrix,0,1.4666666666666666,6,6,2,
5d364d763b2ced001947f6e7,S-task03,adjMatrix,0.5,4.283333333333333,5,2,7,
5d364d763b2ced001947f6e7,S-task15,adjMatrix,1,2.8666666666666667,10,4,5,
5d364d763b2ced001947f6e7,S-task02,adjMatrix,1,2.2333333333333334,2,5,2,
5d364d763b2ced001947f6e7,S-task08,adjMatrix,1,4.05,3,5,4,
5d364d763b2ced001947f6e7,S-task10,adjMatrix,1,3.5833333333333335,12,5,3,
5d364d763b2ced001947f6e7,S-task07,adjMatrix,1,2.1,8,6,2,
5d364d763b2ced001947f6e7,S-task16,adjMatrix,1,4.866666666666666,15,3,4,The accounts that have the most interactions tend to have the oldest accounts. It's interesting how there are non-person twitter accounts. Are these accounts bots? Maybe they tend to be institutions. All of the non-person accounts are listed as institutions. It's also interesting how there is only one South American account within this set of data.
5d364d763b2ced001947f6e7,S-task05,adjMatrix,1,1.0666666666666667,14,6,2,
5d364d763b2ced001947f6e7,S-task09,adjMatrix,1,0.95,7,7,1,4
5d364d763b2ced001947f6e7,S-task04,adjMatrix,1,1.3833333333333333,1,6,1,
5d364d763b2ced001947f6e7,S-task14,adjMatrix,1,1.25,11,5,3,
5d364d763b2ced001947f6e7,S-task12,adjMatrix,0,4.383333333333334,0,5,5,470
5d364d763b2ced001947f6e7,S-task01,adjMatrix,1,0.5833333333333334,13,7,1,
5d364d763b2ced001947f6e7,S-task06,adjMatrix,1,1.15,4,7,1,
5d364d763b2ced001947f6e7,S-task13,adjMatrix,0,2.6166666666666667,9,1,7,
5d372df59749cc00015c2438,S-task02,adjMatrix,1,1.3,0,7,1,
5d372df59749cc00015c2438,S-task04,adjMatrix,1,0.95,6,7,1,
5d372df59749cc00015c2438,S-task03,adjMatrix,1,6.066666666666666,14,3,5,
5d372df59749cc00015c2438,S-task05,adjMatrix,1,0.8833333333333333,10,7,1,
5d372df59749cc00015c2438,S-task06,adjMatrix,1,1.5333333333333334,12,7,2,
5d372df59749cc00015c2438,S-task07,adjMatrix,1,2.683333333333333,4,5,5,
5d372df59749cc00015c2438,S-task13,adjMatrix,1,2.8,2,5,2,
5d372df59749cc00015c2438,S-task01,adjMatrix,1,1.9166666666666667,9,7,2,
5d372df59749cc00015c2438,S-task08,adjMatrix,1,4.183333333333334,1,6,3,
5d372df59749cc00015c2438,S-task15,adjMatrix,1,3.45,3,6,4,
5d372df59749cc00015c2438,S-task09,adjMatrix,1,1.0166666666666666,8,7,3,4
5d372df59749cc00015c2438,S-task16,adjMatrix,1,1.5,15,7,1,There is only one user from South America being one of the most active members with few interactions.
5d372df59749cc00015c2438,S-task12,adjMatrix,0.3177831592469997,4.516666666666667,5,3,6,750
5d372df59749cc00015c2438,S-task10,adjMatrix,1,1.6333333333333333,13,7,2,
5d372df59749cc00015c2438,S-task14,adjMatrix,1,1.4333333333333333,7,6,3,
5d372df59749cc00015c2438,S-task11,adjMatrix,1,2.95,11,6,4,
5d375cdbca3e5500183e36e4,S-task05,nodeLink,1,0.45,11,5,1,
5d375cdbca3e5500183e36e4,S-task07,nodeLink,1,1.8166666666666667,7,7,1,
5d375cdbca3e5500183e36e4,S-task03,nodeLink,1,2.4833333333333334,10,5,3,
5d375cdbca3e5500183e36e4,S-task06,nodeLink,1,0.8833333333333333,5,7,1,
5d375cdbca3e5500183e36e4,S-task13,nodeLink,1,0.65,4,7,1,
5d375cdbca3e5500183e36e4,S-task04,nodeLink,1,0.35,1,7,1,
5d375cdbca3e5500183e36e4,S-task02,nodeLink,1,3.4833333333333334,0,7,3,
5d375cdbca3e5500183e36e4,S-task01,nodeLink,1,1.2333333333333334,8,7,1,
5d375cdbca3e5500183e36e4,S-task10,nodeLink,1,0.48333333333333334,12,7,1,
5d375cdbca3e5500183e36e4,S-task16,nodeLink,1,5.466666666666667,15,7,1,I can't find anything particularly interesting other than a few observations: It seems like most nodes in this network have much more age than they do followers or tweets. Also MViews seems like the perfectly candidate to check if they're using a bot to get all of those followers with such little content.Alex Jeffrey and Robert seem to be the most common links between the majority of the nodes.
5d375cdbca3e5500183e36e4,S-task11,nodeLink,1,0.6166666666666667,3,7,1,
5d375cdbca3e5500183e36e4,S-task14,nodeLink,1,0.55,14,7,1,
5d375cdbca3e5500183e36e4,S-task12,nodeLink,0,3.5166666666666666,2,3,5,256
5d375cdbca3e5500183e36e4,S-task08,nodeLink,1,2.316666666666667,13,7,2,
5d375cdbca3e5500183e36e4,S-task15,nodeLink,1,1.5,6,7,2,
5d375cdbca3e5500183e36e4,S-task09,nodeLink,1,0.4166666666666667,9,7,1,4
5d379570d55420001c34720a,S-task04,adjMatrix,0,1.5333333333333334,8,1,7,
5d379570d55420001c34720a,S-task02,adjMatrix,1,0.36666666666666664,4,7,1,
5d379570d55420001c34720a,S-task10,adjMatrix,0,0.9,1,2,7,
5d379570d55420001c34720a,S-task01,adjMatrix,1,0.43333333333333335,5,7,1,
5d379570d55420001c34720a,S-task07,adjMatrix,0.5,0.95,3,6,5,
5d379570d55420001c34720a,S-task08,adjMatrix,0.5,1.05,11,1,1,
5d379570d55420001c34720a,S-task15,adjMatrix,1,1.7333333333333334,10,2,2,
5d379570d55420001c34720a,S-task14,adjMatrix,0,1.0333333333333334,13,7,5,
5d379570d55420001c34720a,S-task11,adjMatrix,1,1.2166666666666666,12,6,7,
5d379570d55420001c34720a,S-task05,adjMatrix,0,1.1833333333333333,0,1,7,
5d379570d55420001c34720a,S-task06,adjMatrix,0,1.15,7,5,5,
5d379570d55420001c34720a,S-task09,adjMatrix,0.5,0.75,9,5,6,7
5d379570d55420001c34720a,S-task16,adjMatrix,1,2.3833333333333333,15,6,5,There are definately more Europeans than South Americans North Americans and Australians. Most people have 2x amount of Tweets to Followers. The most used feature are interactions.
5d379570d55420001c34720a,S-task03,adjMatrix,1,1,2,6,5,
5d379570d55420001c34720a,S-task13,adjMatrix,0,0.5833333333333334,14,7,5,
5d379570d55420001c34720a,S-task12,adjMatrix,0,1.2333333333333334,6,4,4,750
5d3954872d32e2001a8690e2,S-task12,adjMatrix,0,1.7833333333333334,10,1,7,500
5d3954872d32e2001a8690e2,S-task11,adjMatrix,0,1.15,14,6,3,
5d3954872d32e2001a8690e2,S-task04,adjMatrix,1,0.35,9,7,1,
5d3954872d32e2001a8690e2,S-task16,adjMatrix,1,2.0833333333333335,15,4,4,Old account ages
5d3954872d32e2001a8690e2,S-task14,adjMatrix,0,0.6666666666666666,6,2,6,
5d3954872d32e2001a8690e2,S-task09,adjMatrix,1,2.2666666666666666,1,6,1,4
5d3954872d32e2001a8690e2,S-task10,adjMatrix,1,1.05,8,6,2,
5d3954872d32e2001a8690e2,S-task08,adjMatrix,1,2.2666666666666666,11,6,4,
5d3954872d32e2001a8690e2,S-task07,adjMatrix,0.5,2.466666666666667,0,4,4,
5d3954872d32e2001a8690e2,S-task13,adjMatrix,0,4.55,2,2,7,
5d3954872d32e2001a8690e2,S-task06,adjMatrix,1,0.6,4,6,1,
5d3954872d32e2001a8690e2,S-task15,adjMatrix,0,1.1,13,1,7,
5d3954872d32e2001a8690e2,S-task02,adjMatrix,1,0.8,5,6,2,
5d3954872d32e2001a8690e2,S-task01,adjMatrix,1,0.25,12,7,1,
5d3954872d32e2001a8690e2,S-task05,adjMatrix,1,0.95,7,7,1,
5d3954872d32e2001a8690e2,S-task03,adjMatrix,0,2.25,3,2,6,
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,0,4.8,2,1,7,
5d3f10e626d3fe0018148dcf,S-task07,adjMatrix,1,5.65,3,5,5,
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,0,12.666666666666666,0,2,7,788
5d3f10e626d3fe0018148dcf,S-task01,adjMatrix,1,1.0166666666666666,4,7,7,
5d3f10e626d3fe0018148dcf,S-task02,adjMatrix,1,1.0166666666666666,11,7,1,
5d3f10e626d3fe0018148dcf,S-task04,adjMatrix,1,0.7833333333333333,1,6,1,
5d3f10e626d3fe0018148dcf,S-task05,adjMatrix,1,0.8666666666666667,12,7,1,
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,1,2.45,14,7,2,
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,0,2.683333333333333,9,1,7,
5d3f10e626d3fe0018148dcf,S-task10,adjMatrix,1,1.0333333333333334,8,6,1,
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,1,4.366666666666666,7,1,7,
5d3f10e626d3fe0018148dcf,S-task06,adjMatrix,1,0.9166666666666666,10,4,1,
5d3f10e626d3fe0018148dcf,S-task08,adjMatrix,1,8.716666666666667,5,6,7,
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,1,2.683333333333333,15,5,5,Jack has 5 interaction with Rob.Lynn has the oldest account.Alex has one neighbour from South Africa
5d3f10e626d3fe0018148dcf,S-task03,adjMatrix,0.5,4.733333333333333,6,1,6,
5d3f10e626d3fe0018148dcf,S-task09,adjMatrix,1,1.1333333333333333,13,7,1,4
5d3f70a35a9deb001a5cc335,S-task07,adjMatrix,1,1.6,13,5,3,
5d3f70a35a9deb001a5cc335,S-task01,adjMatrix,1,1.25,1,6,3,
5d3f70a35a9deb001a5cc335,S-task11,adjMatrix,1,1.2,5,6,1,
5d3f70a35a9deb001a5cc335,S-task12,adjMatrix,0,2.1166666666666667,10,2,5,5000
5d3f70a35a9deb001a5cc335,S-task14,adjMatrix,0,2.8833333333333333,4,3,5,
5d3f70a35a9deb001a5cc335,S-task05,adjMatrix,1,1.3,8,6,2,
5d3f70a35a9deb001a5cc335,S-task09,adjMatrix,1,1.7,0,6,2,4
5d3f70a35a9deb001a5cc335,S-task16,adjMatrix,1,6.383333333333334,15,6,3,I find it interesting that Jeffrey has the most followers and a decent number of neighbors at 27. I also think it's interesting his neighbors are primarily North American and European and mostly persons and not institutions. This makes me wonder of persons in developed countries have more access to Twitter and if this is why Jeffrey's followers consist of persons from that region.
5d3f70a35a9deb001a5cc335,S-task02,adjMatrix,1,0.6166666666666667,12,6,1,
5d3f70a35a9deb001a5cc335,S-task13,adjMatrix,0,1.75,7,2,6,
5d3f70a35a9deb001a5cc335,S-task03,adjMatrix,0,1.8,9,3,3,
5d3f70a35a9deb001a5cc335,S-task04,adjMatrix,1,0.55,14,6,2,
5d3f70a35a9deb001a5cc335,S-task15,adjMatrix,0,1.35,2,6,4,
5d3f70a35a9deb001a5cc335,S-task06,adjMatrix,1,1.1,3,6,2,
5d3f70a35a9deb001a5cc335,S-task08,adjMatrix,0,2.6666666666666665,6,4,4,
5d3f70a35a9deb001a5cc335,S-task10,adjMatrix,1,1.3833333333333333,11,6,3,
5d4038b04db54a0018feca44,S-task11,nodeLink,1,0.8,8,6,2,
5d4038b04db54a0018feca44,S-task08,nodeLink,0,1.45,5,3,5,
5d4038b04db54a0018feca44,S-task16,nodeLink,1,5.05,15,6,5,I am astonished by how many interactions does every person on this network have with each other. It feels incredibly interconnected. Also there are some people who are are extremely social like robert and alex while others only interact with only one or two people. I would expect institutions to have more interactions overall after all they are formed by a wide variety of people who have different networks. And finally it suprises me the fact that almost everyone on this network is active in twitter and have hundreds of followers interactions likes and tweets.
5d4038b04db54a0018feca44,S-task06,nodeLink,1,0.7,3,6,1,
5d4038b04db54a0018feca44,S-task02,nodeLink,1,3.5166666666666666,11,6,6,
5d4038b04db54a0018feca44,S-task01,nodeLink,1,1.6166666666666667,9,4,5,
5d4038b04db54a0018feca44,S-task04,nodeLink,0.75,1.35,14,6,2,
5d4038b04db54a0018feca44,S-task03,nodeLink,1,2.933333333333333,4,3,6,
5d4038b04db54a0018feca44,S-task15,nodeLink,1,1.7833333333333334,7,6,2,
5d4038b04db54a0018feca44,S-task10,nodeLink,1,0.75,10,6,2,
5d4038b04db54a0018feca44,S-task05,nodeLink,1,0.6166666666666667,2,6,2,
5d4038b04db54a0018feca44,S-task13,nodeLink,1,1.95,0,4,3,
5d4038b04db54a0018feca44,S-task14,nodeLink,1,0.5166666666666667,12,7,1,
5d4038b04db54a0018feca44,S-task07,nodeLink,1,1.5666666666666667,1,5,3,
5d4038b04db54a0018feca44,S-task09,nodeLink,1,1.1333333333333333,6,6,2,4
5d4038b04db54a0018feca44,S-task12,nodeLink,0,6.6,13,3,7,579
5d40da980af3a7001a3ee980,S-task04,adjMatrix,1,2.783333333333333,2,6,2,
5d40da980af3a7001a3ee980,S-task01,adjMatrix,1,0.75,1,6,1,
5d40da980af3a7001a3ee980,S-task10,adjMatrix,0.75,1.0166666666666666,4,5,3,
5d40da980af3a7001a3ee980,S-task16,adjMatrix,1,4.116666666666666,15,5,3,NA has more people with longer account ages than Europe.In terms of cluster it seems to be concentrated with regards to Europeans.The Institution with the most tweets has not interacted with many other people.
5d40da980af3a7001a3ee980,S-task05,adjMatrix,1,0.45,13,6,2,
5d40da980af3a7001a3ee980,S-task06,adjMatrix,1,0.5166666666666667,5,6,3,
5d40da980af3a7001a3ee980,S-task07,adjMatrix,1,1.8166666666666667,14,6,2,
5d40da980af3a7001a3ee980,S-task08,adjMatrix,0.5,2.0833333333333335,7,4,4,
5d40da980af3a7001a3ee980,S-task12,adjMatrix,0,3.4166666666666665,8,2,6,800
5d40da980af3a7001a3ee980,S-task14,adjMatrix,0,1.6166666666666667,9,1,7,
5d40da980af3a7001a3ee980,S-task15,adjMatrix,1,2.1666666666666665,3,2,6,
5d40da980af3a7001a3ee980,S-task02,adjMatrix,1,0.55,11,5,3,
5d40da980af3a7001a3ee980,S-task11,adjMatrix,1,1.2333333333333334,12,4,4,
5d40da980af3a7001a3ee980,S-task13,adjMatrix,0,0.38333333333333336,10,2,6,
5d40da980af3a7001a3ee980,S-task03,adjMatrix,0,3.1,6,3,6,
5d40da980af3a7001a3ee980,S-task09,adjMatrix,1,0.85,0,6,2,4
5d4200720eddc0000173e988,S-task10,nodeLink,0.75,0.6333333333333333,10,5,1,
5d4200720eddc0000173e988,S-task08,nodeLink,0,0.7333333333333333,13,6,1,
5d4200720eddc0000173e988,S-task13,nodeLink,1,1.2166666666666666,12,7,1,
5d4200720eddc0000173e988,S-task11,nodeLink,1,1.05,14,7,1,
5d4200720eddc0000173e988,S-task09,nodeLink,0.5,1.85,2,3,7,5
5d4200720eddc0000173e988,S-task15,nodeLink,0,0.9666666666666667,11,6,1,
5d4200720eddc0000173e988,S-task03,nodeLink,1,1.7,9,5,1,
5d4200720eddc0000173e988,S-task07,nodeLink,1,0.5333333333333333,8,6,2,
5d4200720eddc0000173e988,S-task12,nodeLink,0,45.766666666666666,6,1,7,600
5d4200720eddc0000173e988,S-task05,nodeLink,1,0.48333333333333334,4,7,1,
5d4200720eddc0000173e988,S-task01,nodeLink,1,0.9666666666666667,5,7,1,
5d4200720eddc0000173e988,S-task06,nodeLink,1,0.4166666666666667,1,7,1,
5d4200720eddc0000173e988,S-task16,nodeLink,1,1.45,15,5,1,This seems to be an outline about the Dingman brothers
5d4200720eddc0000173e988,S-task04,nodeLink,1,0.4,7,7,1,
5d4200720eddc0000173e988,S-task14,nodeLink,1,0.7166666666666667,0,7,2,
5d4200720eddc0000173e988,S-task02,nodeLink,1,4.683333333333334,3,7,7,
5d4218704b3f570001135f9a,S-task04,nodeLink,1,0.4166666666666667,6,7,1,
5d4218704b3f570001135f9a,S-task08,nodeLink,1,2.6333333333333333,5,5,6,
5d4218704b3f570001135f9a,S-task06,nodeLink,1,0.31666666666666665,8,7,1,
5d4218704b3f570001135f9a,S-task01,nodeLink,1,0.6833333333333333,7,7,1,
5d4218704b3f570001135f9a,S-task07,nodeLink,1,3.183333333333333,4,5,3,
5d4218704b3f570001135f9a,S-task09,nodeLink,1,0.6666666666666666,10,7,2,4
5d4218704b3f570001135f9a,S-task14,nodeLink,1,0.7333333333333333,11,7,1,
5d4218704b3f570001135f9a,S-task02,nodeLink,1,2.066666666666667,0,6,2,
5d4218704b3f570001135f9a,S-task12,nodeLink,0.11894814012295973,2.1666666666666665,3,2,5,800
5d4218704b3f570001135f9a,S-task15,nodeLink,1,0.8166666666666667,9,7,2,
5d4218704b3f570001135f9a,S-task03,nodeLink,1,1.4666666666666666,13,5,4,
5d4218704b3f570001135f9a,S-task16,nodeLink,1,7.533333333333333,15,4,5,Lace must have some fire tweets to be so popular in very little time and only having one connection. 
5d4218704b3f570001135f9a,S-task05,nodeLink,1,0.4166666666666667,2,7,1,
5d4218704b3f570001135f9a,S-task13,nodeLink,1,0.6666666666666666,14,7,1,
5d4218704b3f570001135f9a,S-task10,nodeLink,1,0.95,1,7,1,
5d4218704b3f570001135f9a,S-task11,nodeLink,1,0.43333333333333335,12,7,1,
5d432a9dfc19f8001a2964e7,S-task05,adjMatrix,1,0.3,11,4,2,
5d432a9dfc19f8001a2964e7,S-task01,adjMatrix,1,0.16666666666666666,9,7,1,
5d432a9dfc19f8001a2964e7,S-task04,adjMatrix,1,0.35,7,5,3,
5d432a9dfc19f8001a2964e7,S-task13,adjMatrix,1,0.9333333333333333,5,3,4,
5d432a9dfc19f8001a2964e7,S-task08,adjMatrix,0,0.5,12,4,2,
5d432a9dfc19f8001a2964e7,S-task07,adjMatrix,0.5,2.7666666666666666,1,4,6,
5d432a9dfc19f8001a2964e7,S-task14,adjMatrix,1,0.38333333333333336,13,4,3,
5d432a9dfc19f8001a2964e7,S-task02,adjMatrix,1,0.4166666666666667,4,7,1,
5d432a9dfc19f8001a2964e7,S-task15,adjMatrix,0,1.8666666666666667,2,1,7,
5d432a9dfc19f8001a2964e7,S-task10,adjMatrix,1,0.6333333333333333,3,5,2,
5d432a9dfc19f8001a2964e7,S-task09,adjMatrix,1,0.5833333333333334,8,6,2,4
5d432a9dfc19f8001a2964e7,S-task16,adjMatrix,1,0.4666666666666667,15,1,7,N/A
5d432a9dfc19f8001a2964e7,S-task11,adjMatrix,1,0.5333333333333333,0,6,2,
5d432a9dfc19f8001a2964e7,S-task03,adjMatrix,0,0.9166666666666666,6,3,5,
5d432a9dfc19f8001a2964e7,S-task06,adjMatrix,1,0.2833333333333333,10,7,1,
5d432a9dfc19f8001a2964e7,S-task12,adjMatrix,0,1.8333333333333333,14,1,7,10000
5d444ca5bd37550017e01cf0,S-task14,adjMatrix,1,2.9833333333333334,2,3,7,
5d444ca5bd37550017e01cf0,S-task15,adjMatrix,0,3.8,5,2,7,
5d444ca5bd37550017e01cf0,S-task03,adjMatrix,1,3.3666666666666667,8,4,5,
5d444ca5bd37550017e01cf0,S-task07,adjMatrix,1,2.6666666666666665,3,6,3,
5d444ca5bd37550017e01cf0,S-task01,adjMatrix,1,0.8,12,6,3,
5d444ca5bd37550017e01cf0,S-task06,adjMatrix,1,0.6666666666666666,13,6,3,
5d444ca5bd37550017e01cf0,S-task13,adjMatrix,0,0.8166666666666667,10,5,5,
5d444ca5bd37550017e01cf0,S-task12,adjMatrix,0.2498256107582265,5.033333333333333,4,1,7,679
5d444ca5bd37550017e01cf0,S-task02,adjMatrix,1,2.2333333333333334,1,6,4,
5d444ca5bd37550017e01cf0,S-task05,adjMatrix,1,0.55,9,7,2,
5d444ca5bd37550017e01cf0,S-task09,adjMatrix,1,1.1833333333333333,0,7,3,4
5d444ca5bd37550017e01cf0,S-task11,adjMatrix,1,1.1,7,6,3,
5d444ca5bd37550017e01cf0,S-task16,adjMatrix,1,2.816666666666667,15,4,6,Robert has the most interactions;Jeffrey also has  a lot of intereactions several followers but few tweets
5d444ca5bd37550017e01cf0,S-task10,adjMatrix,1,1.6666666666666667,6,6,3,
5d444ca5bd37550017e01cf0,S-task08,adjMatrix,1,2.033333333333333,14,5,6,
5d444ca5bd37550017e01cf0,S-task04,adjMatrix,1,0.4166666666666667,11,7,2,
5d44d856c225f700019da018,S-task15,nodeLink,1,0.95,10,6,2,
5d44d856c225f700019da018,S-task01,nodeLink,1,0.5,9,7,1,
5d44d856c225f700019da018,S-task05,nodeLink,1,0.7166666666666667,6,4,3,
5d44d856c225f700019da018,S-task06,nodeLink,1,0.6,7,7,1,
5d44d856c225f700019da018,S-task02,nodeLink,1,3.3,13,7,4,
5d44d856c225f700019da018,S-task14,nodeLink,1,0.6666666666666666,2,7,2,
5d44d856c225f700019da018,S-task08,nodeLink,1,0.9,5,7,2,
5d44d856c225f700019da018,S-task07,nodeLink,0.5,1,14,6,3,
5d44d856c225f700019da018,S-task16,nodeLink,1,3.7333333333333334,15,5,6,Carlos Arvind Samuel Dominik Jo Evan and Till all have a relatively high amount of followers tweets and account age despite only being connected with one person (either Lane or Jeffrey)
5d44d856c225f700019da018,S-task04,nodeLink,1,0.31666666666666665,11,5,3,
5d44d856c225f700019da018,S-task09,nodeLink,1,0.8666666666666667,1,5,3,4
5d44d856c225f700019da018,S-task12,nodeLink,0,3.3666666666666667,3,3,6,700
5d44d856c225f700019da018,S-task11,nodeLink,1,0.65,8,7,1,
5d44d856c225f700019da018,S-task13,nodeLink,1,0.7333333333333333,12,6,2,
5d44d856c225f700019da018,S-task10,nodeLink,1,1.65,0,7,2,
5d44d856c225f700019da018,S-task03,nodeLink,0,3.7333333333333334,4,6,4,
5d45cc77da9cb60001aa4711,S-task14,adjMatrix,1,0.5833333333333334,14,3,6,
5d45cc77da9cb60001aa4711,S-task01,adjMatrix,1,0.3333333333333333,2,7,1,
5d45cc77da9cb60001aa4711,S-task09,adjMatrix,1,0.43333333333333335,11,7,1,4
5d45cc77da9cb60001aa4711,S-task11,adjMatrix,1,1.0666666666666667,1,7,1,
5d45cc77da9cb60001aa4711,S-task08,adjMatrix,1,2.2666666666666666,6,1,7,
5d45cc77da9cb60001aa4711,S-task13,adjMatrix,0,1.4666666666666666,0,7,4,
5d45cc77da9cb60001aa4711,S-task12,adjMatrix,0,1.7,8,1,7,5000
5d45cc77da9cb60001aa4711,S-task04,adjMatrix,1,0.43333333333333335,9,7,1,
5d45cc77da9cb60001aa4711,S-task06,adjMatrix,1,1.1666666666666667,3,4,4,
5d45cc77da9cb60001aa4711,S-task16,adjMatrix,1,1.6166666666666667,15,1,7,Few people from South AmericaFew institutionsMost people from EuropePeople older on the network not always have biggest number of followers and tweets
5d45cc77da9cb60001aa4711,S-task03,adjMatrix,1,1.1,13,1,7,
5d45cc77da9cb60001aa4711,S-task05,adjMatrix,1,0.75,5,1,7,
5d45cc77da9cb60001aa4711,S-task02,adjMatrix,1,0.48333333333333334,4,7,1,
5d45cc77da9cb60001aa4711,S-task07,adjMatrix,1,1.4,10,4,4,
5d45cc77da9cb60001aa4711,S-task15,adjMatrix,0,0.7833333333333333,12,1,7,
5d45cc77da9cb60001aa4711,S-task10,adjMatrix,0.25,1.0833333333333333,7,4,7,
5d4602322f66d0001a1208c7,S-task04,adjMatrix,1,0.8166666666666667,9,7,1,
5d4602322f66d0001a1208c7,S-task06,adjMatrix,1,0.6833333333333333,11,7,1,
5d4602322f66d0001a1208c7,S-task16,adjMatrix,1,0.7333333333333333,15,4,7,I cannot see anything out of the ordinary!
5d4602322f66d0001a1208c7,S-task03,adjMatrix,1,1.5333333333333334,8,5,2,
5d4602322f66d0001a1208c7,S-task01,adjMatrix,1,1.1,1,7,1,
5d4602322f66d0001a1208c7,S-task02,adjMatrix,1,1,7,7,1,
5d4602322f66d0001a1208c7,S-task08,adjMatrix,1,2.15,10,7,2,
5d4602322f66d0001a1208c7,S-task11,adjMatrix,1,1.2666666666666666,4,7,1,
5d4602322f66d0001a1208c7,S-task12,adjMatrix,0,7.916666666666667,0,6,5,800
5d4602322f66d0001a1208c7,S-task14,adjMatrix,1,0.9,14,6,2,
5d4602322f66d0001a1208c7,S-task07,adjMatrix,1,1.9166666666666667,5,7,1,
5d4602322f66d0001a1208c7,S-task05,adjMatrix,1,0.6666666666666666,13,7,1,
5d4602322f66d0001a1208c7,S-task15,adjMatrix,0,1.7,2,7,1,
5d4602322f66d0001a1208c7,S-task10,adjMatrix,1,3.8833333333333333,3,7,1,
5d4602322f66d0001a1208c7,S-task09,adjMatrix,1,1.1,6,7,1,4
5d4602322f66d0001a1208c7,S-task13,adjMatrix,1,1.0166666666666666,12,5,4,
5d4613a2da9cb60001aa4948,S-task13,nodeLink,1,1.2166666666666666,8,7,3,
5d4613a2da9cb60001aa4948,S-task03,nodeLink,0.5,3.2666666666666666,13,6,6,
5d4613a2da9cb60001aa4948,S-task04,nodeLink,1,0.4166666666666667,5,7,1,
5d4613a2da9cb60001aa4948,S-task12,nodeLink,0,5.25,14,6,7,635
5d4613a2da9cb60001aa4948,S-task10,nodeLink,1,1.0166666666666666,11,7,2,
5d4613a2da9cb60001aa4948,S-task06,nodeLink,1,0.95,3,7,3,
5d4613a2da9cb60001aa4948,S-task05,nodeLink,1,0.5333333333333333,6,7,1,
5d4613a2da9cb60001aa4948,S-task01,nodeLink,1,0.8833333333333333,9,7,2,
5d4613a2da9cb60001aa4948,S-task02,nodeLink,1,3.35,1,7,6,
5d4613a2da9cb60001aa4948,S-task09,nodeLink,0,0.9,4,7,3,2
5d4613a2da9cb60001aa4948,S-task11,nodeLink,1,0.7666666666666667,10,7,1,
5d4613a2da9cb60001aa4948,S-task14,nodeLink,1,1.3833333333333333,2,7,2,
5d4613a2da9cb60001aa4948,S-task07,nodeLink,1,1.1166666666666667,12,7,3,
5d4613a2da9cb60001aa4948,S-task16,nodeLink,1,2.4166666666666665,15,4,4,There seem to be a few more institutions than usual but nothing too unusual.
5d4613a2da9cb60001aa4948,S-task08,nodeLink,1,2.15,0,7,4,
5d4613a2da9cb60001aa4948,S-task15,nodeLink,1,0.8,7,7,4,
5d4737fb2b5dce0001f3ccf3,S-task08,nodeLink,0,0.7,9,5,3,
5d4737fb2b5dce0001f3ccf3,S-task16,nodeLink,1,1.75,15,2,5,It seems surprising that there is no direct connection between Jeffrey and Alex as they seem to be hubs of the network
5d4737fb2b5dce0001f3ccf3,S-task11,nodeLink,1,0.4166666666666667,3,5,2,
5d4737fb2b5dce0001f3ccf3,S-task01,nodeLink,1,0.35,12,7,1,
5d4737fb2b5dce0001f3ccf3,S-task09,nodeLink,1,0.2833333333333333,8,6,1,4
5d4737fb2b5dce0001f3ccf3,S-task04,nodeLink,1,0.2,10,6,1,
5d4737fb2b5dce0001f3ccf3,S-task02,nodeLink,0.5,1.0166666666666666,4,3,6,
5d4737fb2b5dce0001f3ccf3,S-task12,nodeLink,0,0.6833333333333333,11,1,7,12000
5d4737fb2b5dce0001f3ccf3,S-task07,nodeLink,1,0.9166666666666666,13,3,6,
5d4737fb2b5dce0001f3ccf3,S-task14,nodeLink,1,1.15,1,6,3,
5d4737fb2b5dce0001f3ccf3,S-task05,nodeLink,1,0.9833333333333333,5,7,1,
5d4737fb2b5dce0001f3ccf3,S-task03,nodeLink,0,0.9166666666666666,7,2,6,
5d4737fb2b5dce0001f3ccf3,S-task13,nodeLink,1,0.5,6,6,5,
5d4737fb2b5dce0001f3ccf3,S-task10,nodeLink,1,0.7166666666666667,14,7,1,
